Segment #,SegInt,Habitat,Shoreline Characterization,#segments from nearest aquaculuture,Date (MM/DD/YYYY),Julian Day,Year,Census #,Time (24 hr. clock),"Tide (R, H, F, L)",ObservationOccuredDuring4hrTendingWindow(1-0),Total # Shorebirds in Flock,Total REKN in segment,REKN Occupancy,REKN Flock EDGE Location,REKN Flock EDGE Distance to RACKS,REKN Flock EDGE Distance to TENDING,Total RUTU in segment,RUTU Occupancy,RUTU Flock EDGE Location,RUTU Flock EDGE Distance to RACKS,RUTU Flock EDGE Distance to TENDING,Total SESA in segment,SESA Occupancy,SESA Flock EDGE Location,SESA Flock EDGE Distance to RACKS,SESA Flock EDGE Distance to TENDING,Total SAND in segment,SAND Occupancy,SAND Flock EDGE Location,SAND Flock EDGE Distance to RACKS,SAND Flock EDGE Distance to TENDING,Total DUNL in segment,DUNL Occupancy,Flock EDGE Location,DUNL Flock EDGE Distance to RACKS,DUNL Flock EDGE Distance to TENDING,#Gulls,#LAGU,#HERG,# GBBG,# RBGU,# LBBG,nearest rack tended? (1-0),#Planes,,
078-079,78,Tidal Flats,Bulkhead,7,5/10/2017,17130,2017,3,16:50,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,1,0,,
079-080,79,Tidal Flats,Dune,8,5/10/2017,17130,2017,3,16:51,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,4,4,0,0,0,0,1,0,,
080-081,80,Tidal Flats,Dune,9,5/10/2017,17130,2017,3,16:51,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,1,0,,
081-082,81,Tidal Flats,Dune,10,5/10/2017,17130,2017,3,16:51,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,1,0,,
082-083,82,Tidal Flats,Dune,11,5/10/2017,17130,2017,3,16:52,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,1,0,,
083-084,83,Tidal Flats,Dune,11,5/10/2017,17130,2017,3,16:52,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
084-085,84,Tidal Flats,Bulkhead,10,5/10/2017,17130,2017,3,16:52,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,9,7,0,2,0,0,0,0,,
085-086,85,Tidal Flats,Bulkhead,9,5/10/2017,17130,2017,3,16:53,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
086-087,86,Tidal Flats,Bulkhead,8,5/10/2017,17130,2017,3,17:12,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
087-088,87,Tidal Flats,Dune,7,5/10/2017,17130,2017,3,17:17,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
088-089,88,Tidal Flats,Dune,6,5/10/2017,17130,2017,3,17:17,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,6,0,0,0,0,0,0,,
089-090,89,Tidal Flats,Dune,5,5/10/2017,17130,2017,3,17:18,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
090-091,90,Tidal Flats,Dune,4,5/10/2017,17130,2017,3,17:19,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,15,15,0,0,0,0,0,0,,
091-092,91,Tidal Flats,Dune,3,5/10/2017,17130,2017,3,17:19,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,14,14,0,0,0,0,0,0,,
092-093,92,Tidal Flats,Dune,2,5/10/2017,17130,2017,3,17:20,R,1,77,0,0,~,~,~,28,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
093-094,93,Tidal Flats,Dune,1,5/10/2017,17130,2017,3,17:20,R,1,77,4,1,W,0,~,42,1,W,0,~,0,0,~,~,~,2,1,W,0,~,1,1,W,0,~,13,13,0,0,0,0,0,0,,
094-095,94,Aquaculture,Dune,0,5/10/2017,17130,2017,3,17:21,R,1,36,0,0,~,~,~,35,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,9,9,0,0,0,0,0,0,,
095-096,95,Aquaculture,Dune,0,5/10/2017,17130,2017,3,17:23,R,1,1,0,0,~,~,~,1,1,F,3,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
096-097,96,Aquaculture,Dune,0,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,6,0,0,0,0,0,0,,
097-098,97,Aquaculture,Bulkhead,0,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
098-099,98,Aquaculture,Bulkhead,0,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,1,1,0,0,0,0,0,,
099-100,99,Aquaculture,Bulkhead,0,5/10/2017,17130,2017,3,17:26,R,1,22,0,0,~,~,~,22,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
100-101,100,Aquaculture,Bulkhead,0,5/10/2017,17130,2017,3,17:28,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,1,1,0,0,0,0,0,,
101-102,101,Tidal Flats,Bulkhead,1,5/10/2017,17130,2017,3,17:29,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
102-103,102,Tidal Flats,Phragmites,2,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
103-104,103,Tidal Flats,Phragmites,3,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
104-105,104,Tidal Flats,Phragmites,4,5/10/2017,17130,2017,3,17:25,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
105-106,105,Tidal Flats,Phragmites,5,5/10/2017,17130,2017,3,17:24,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
106-107,106,Tidal Flats,Phragmites,5,5/10/2017,17130,2017,3,17:24,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
107-108,107,Tidal Flats,Dune,4,5/10/2017,17130,2017,3,17:24,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,0,3,0,0,0,1,0,,
108-109,108,Tidal Flats,Dune,3,5/10/2017,17130,2017,3,17:21,R,1,6,0,0,~,~,~,6,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
109-110,109,Tidal Flats,Phragmites,2,5/10/2017,17130,2017,3,17:21,R,1,5,0,0,~,~,~,5,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
110-111,110,Tidal Flats,Dune,1,5/10/2017,17130,2017,3,17:21,R,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
111-112,111,Creek,Marsh,1,5/10/2017,17130,2017,3,16:23,L,1,4,0,0,~,~,~,4,1,W,0,3,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,2,1,0,0,0,1,0,,
112-113,112,Aquaculture,Phragmites,0,5/10/2017,17130,2017,3,16:22,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
113-114,113,Aquaculture,Dune,0,5/10/2017,17130,2017,3,16:16,L,1,4,0,0,~,~,~,4,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,4,1,0,0,0,1,0,,
114-115,114,Aquaculture,Dune,0,5/10/2017,17130,2017,3,16:14,L,1,1,0,0,~,~,~,1,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,3,2,0,0,0,1,0,,
115-116,115,Aquaculture,Phragmites,0,5/10/2017,17130,2017,3,16:10,L,1,1,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,1,1,0,0,0,1,0,,
116-117,116,Tidal Flats,Phragmites,1,5/10/2017,17130,2017,3,16:08,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,4,2,0,0,0,1,0,,
117-118,117,Tidal Flats,Phragmites,2,5/10/2017,17130,2017,3,16:05,L,1,1,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,6,0,0,0,0,1,0,,
118-119,118,Tidal Flats,Phragmites,3,5/10/2017,17130,2017,3,16:02,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,3,2,0,0,0,1,0,,
119-120,119,Tidal Flats,Phragmites,4,5/10/2017,17130,2017,3,15:57,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,3,2,0,0,0,1,0,,
120-121,120,Tidal Flats,Phragmites,5,5/10/2017,17130,2017,3,15:55,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,14,11,3,0,0,0,1,0,,
121-122,121,Tidal Flats,Phragmites,6,5/10/2017,17130,2017,3,15:53,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,1,0,,
122-123,122,Tidal Flats,Dune,7,5/10/2017,17130,2017,3,15:52,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,4,2,2,0,0,0,1,0,,
123-124,123,Tidal Flats,Dune,8,5/10/2017,17130,2017,3,15:49,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,1,0,,
124-125,124,Tidal Flats,Dune,7,5/10/2017,17130,2017,3,15:47,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
125-126,125,Tidal Flats,Woodland,6,5/10/2017,17130,2017,3,15:44,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,5,0,0,0,0,0,0,,
126-127,126,Tidal Flats,Woodland,5,5/10/2017,17130,2017,3,15:41,L,1,1,0,0,~,~,~,1,1,S,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,4,4,0,0,0,0,0,0,,
127-128,127,Tidal Flats,Woodland,4,5/10/2017,17130,2017,3,15:37,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
128-129,128,Tidal Flats,Woodland,3,5/10/2017,17130,2017,3,15:34,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,8,6,2,0,0,0,0,0,,
129-130,129,Tidal Flats,Woodland,2,5/10/2017,17130,2017,3,15:28,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,4,2,0,0,0,0,0,,
130-131,130,Tidal Flats,Woodland,1,5/10/2017,17130,2017,3,15:26,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,1,,
131-132,131,Aquaculture,Woodland,0,5/10/2017,17130,2017,3,15:24,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,0,0,,
132-133,132,Aquaculture,Woodland,0,5/10/2017,17130,2017,3,15:20,L,1,9,0,0,~,~,~,9,1,B,5,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
133-134,133,Tidal Flats,Dune,1,5/10/2017,17130,2017,3,15:18,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
134-135,134,Tidal Flats,Dune,2,5/10/2017,17130,2017,3,15:17,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,0,0,2,0,0,0,0,,
135-136,135,Tidal Flats,Phragmites,2,5/10/2017,17130,2017,3,15:12,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,1,0,,
136-137,136,Tidal Flats,Dune,1,5/10/2017,17130,2017,3,15:08,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,1,0,,
137-138,137,Aquaculture,Dune,0,5/10/2017,17130,2017,3,15:03,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
138-139,138,Aquaculture,Dune,0,5/10/2017,17130,2017,3,15:02,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
010-011,10,Tidal Flats,Dune,27,5/9/2017,17129,2017,1,13:07,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
011-012,11,Tidal Flats,Dune,26,5/9/2017,17129,2017,1,13:08,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
012-013,12,Tidal Flats,Dune,25,5/9/2017,17129,2017,1,13:10,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
013-014,13,Tidal Flats,Dune,24,5/9/2017,17129,2017,1,13:10,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
014-015,14,Tidal Flats,Dune,23,5/9/2017,17129,2017,1,13:10,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
015-016,15,Tidal Flats,Dune,22,5/9/2017,17129,2017,1,13:11,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
016-017,16,Tidal Flats,Dune,21,5/9/2017,17129,2017,1,13:11,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
017-018,17,Tidal Flats,Dune,20,5/9/2017,17129,2017,1,13:12,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,1,2,0,0,0,0,0,,
018-019,18,Tidal Flats,Dune,19,5/9/2017,17129,2017,1,13:12,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
019-020,19,Tidal Flats,Creek,18,5/9/2017,17129,2017,1,13:16,F,1,1,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
020-021,20,Creek,Creek,17,5/9/2017,17129,2017,1,13:18,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,29,29,0,0,0,0,0,0,,
021-022,21,Creek,Creek,16,5/9/2017,17129,2017,1,13:20,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,111,111,0,0,0,0,0,0,,
022-023,22,Creek,Dune,15,5/9/2017,17129,2017,1,13:22,F,1,1,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,16,16,0,0,0,0,0,0,,
023-024,23,Creek,Dune,14,5/9/2017,17129,2017,1,13:22,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,26,26,0,0,0,0,0,0,,
024-025,24,Creek,Dune,13,5/9/2017,17129,2017,1,13:23,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,29,29,0,0,0,0,0,0,,
025-026,25,Creek,Dune,12,5/9/2017,17129,2017,1,13:24,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,11,5,6,0,0,0,0,0,,
026-027,26,Tidal Flats,Dune,11,5/9/2017,17129,2017,1,13:26,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,5,0,0,0,0,0,0,,
027-028,27,Tidal Flats,Dune,10,5/9/2017,17129,2017,1,13:26,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,35,26,9,0,0,0,0,0,,
028-029,28,Tidal Flats,Dune,9,5/9/2017,17129,2017,1,13:27,F,1,38,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,38,1,#,+,~,43,34,9,0,0,0,0,0,,
029-030,29,Tidal Flats,Dune,8,5/9/2017,17129,2017,1,13:29,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,9,7,2,0,0,0,0,0,,
030-031,30,Tidal Flats,Dune,7,5/9/2017,17129,2017,1,14:00,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,11,3,8,0,0,0,0,0,,
031-032,31,Tidal Flats,Dune,6,5/9/2017,17129,2017,1,13:59,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
032-033,32,Tidal Flats,Dune,5,5/9/2017,17129,2017,1,13:58,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,5,5,0,0,0,0,0,0,,
033-034,33,Tidal Flats,Dune,4,5/9/2017,17129,2017,1,13:57,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,13,13,0,0,0,0,0,0,,
034-035,34,Tidal Flats,Phragmites,3,5/9/2017,17129,2017,1,13:40,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,8,8,0,0,0,0,0,0,,
035-036,35,Tidal Flats,Phragmites,2,5/9/2017,17129,2017,1,13:38,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,9,8,0,1,0,0,0,0,,
036-037,36,Tidal Flats,Phragmites,1,5/9/2017,17129,2017,1,13:37,L,1,308,24,1,W,0,~,80,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,41,40,1,0,0,0,0,0,,
037-038,37,Aquaculture,Phragmites,0,5/9/2017,17129,2017,1,13:32,F,1,308,9,1,W,0,~,120,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
038-039,38,Aquaculture,Phragmites,0,5/9/2017,17129,2017,1,13:30,F,1,308,2,1,W,0,~,68,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,11,10,1,0,0,0,0,0,,
039-040,39,Aquaculture,Phragmites,0,5/9/2017,17129,2017,1,13:25,F,1,308,0,0,~,~,~,5,1,W,0,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,13,12,1,0,0,0,0,0,,
040-041,40,Tidal Flats,Marsh,1,5/9/2017,17129,2017,1,13:20,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,5,1,0,0,0,0,0,,
041-042,41,Tidal Flats,Marsh,2,5/9/2017,17129,2017,1,13:20,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,40,40,0,0,0,0,0,0,,
042-043,42,Tidal Flats,Bulkhead,3,5/9/2017,17129,2017,1,13:12,F,1,4,2,1,F,+,~,2,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
043-044,43,Tidal Flats,Bulkhead,4,5/9/2017,17129,2017,1,13:08,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
044-045,44,Tidal Flats,Bulkhead,5,5/9/2017,17129,2017,1,13:06,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
132-133,132,Aquaculture,Woodland,0,5/9/2017,17129,2017,1,13:08,F,1,8,0,0,~,~,~,2,1,F,5,~,0,0,~,~,~,1,1,F,2,~,0,0,~,~,~,3,1,2,0,0,0,0,0,,
133-134,133,Tidal Flats,Dune,1,5/9/2017,17129,2017,1,13:11,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,6,1,F,5,~,0,0,~,~,~,2,0,2,0,0,0,0,0,,
134-135,134,Tidal Flats,Dune,2,5/9/2017,17129,2017,1,13:15,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,0,0,,
135-136,135,Tidal Flats,Phragmites,2,5/9/2017,17129,2017,1,13:16,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,4,4,0,0,0,0,0,0,,
136-137,136,Tidal Flats,Dune,1,5/9/2017,17129,2017,1,13:18,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
137-138,137,Aquaculture,Dune,0,5/9/2017,17129,2017,1,13:19,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
138-139,138,Aquaculture,Dune,0,5/9/2017,17129,2017,1,13:20,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
N11-N10,-11,Creek,Dune,48,5/9/2017,17129,2017,2,15:33,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,59,53,6,0,0,0,0,0,,
N10-N09,-10,Creek,Dune,47,5/9/2017,17129,2017,2,15:34,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,53,52,1,0,0,0,0,0,,
N09-N08,-9,Creek,Dune,46,5/9/2017,17129,2017,2,15:37,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,81,75,6,0,0,0,0,0,,
N08-N07,-8,Creek,Dune,45,5/9/2017,17129,2017,2,15:38,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,40,40,0,0,0,0,0,0,,
N07-N06,-7,Creek,Dune,44,5/9/2017,17129,2017,2,15:39,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,23,22,1,0,0,0,0,0,,
N06-N05,-6,Tidal Flats,Dune,43,5/9/2017,17129,2017,2,15:41,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,28,27,1,0,0,0,0,0,,
N05-N04,-5,Tidal Flats,Dune,42,5/9/2017,17129,2017,2,15:42,L,1,1,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,23,23,0,0,0,0,0,0,,
N04-N03,-4,Tidal Flats,Creek,41,5/9/2017,17129,2017,2,15:47,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,0,0,,
N03-N02,-3,Creek,Dune,40,5/9/2017,17129,2017,2,15:48,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
N02-N01,-2,Tidal Flats,Dune,39,5/9/2017,17129,2017,2,15:50,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
N01-000,-1,Tidal Flats,Dune,38,5/9/2017,17129,2017,2,15:51,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
000-001,0,Tidal Flats,Dune,37,5/9/2017,17129,2017,2,15:52,L,1,4,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
001-002,1,Tidal Flats,Dune,36,5/9/2017,17129,2017,2,15:54,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,0,0,,
002-003,2,Tidal Flats,Dune,35,5/9/2017,17129,2017,2,15:54,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
003-004,3,Tidal Flats,Dune,34,5/9/2017,17129,2017,2,16:00,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
